263	27
20	82
683	90
550	88
671	22
665	47
248	97
193	51
74	98
324	14
412	67
164	30
93	32
60	48
263	80
495	43
498	10
477	30
365	78
407	40
993	54
869	2
934	19
862	45
690	40
624	69
103	65
648	28
861	20
709	20
56	92
896	72
995	61
494	67
484	8
745	6
346	27
900	39
685	84
198	95
813	14
872	73
597	68
370	67
513	85
27	1
470	72
536	28
625	28
855	65
786	38
876	73
778	58
876	27
284	64
640	36
392	93
180	86
213	84
625	20
864	48
847	33
480	54
527	12
652	8
696	35
791	62
80	62
266	40
502	9
827	63
133	92
77	63
780	4
976	57
676	15
818	46
281	96
302	48
413	75
804	11
809	29
633	70
141	77
249	19
138	2
954	85
125	85
371	25
719	1
60	27
828	35
280	97
865	45
232	52
241	66
202	98
337	9
690	88
346	49
791	21
727	98
618	66
32	52
778	99
239	24
116	66
353	25
545	71
486	73
647	72
332	52
429	46
545	8
185	3
184	66
421	89
335	28
82	43
774	92
963	18
626	95
637	83
490	17
605	83
154	84
699	7
975	95
229	77
49	69
887	39
952	42
594	46
144	65
154	14
775	94
517	32
825	75
665	12
753	70
381	33
227	85
82	57
191	12
43	1
353	38
339	16
607	10
694	2
227	20
187	12
426	5
192	7
132	99
551	58
388	96
719	68
186	60
574	90
279	77
470	72
545	71
701	85
688	65
266	44
240	82
612	38
392	27
205	22
730	43
191	58
148	36
630	54
399	34
494	34
734	90
806	64
136	33
142	100
626	25
84	44
727	78
637	54
537	88
931	40
389	93
562	78
753	18
815	34
585	71
475	89
323	6
508	64
688	60
140	45
196	62
783	90
351	41
319	90
765	73
674	7
531	3
647	20
659	29
444	40
586	74
692	15
551	38
495	8
183	31
490	2
607	9
224	18
362	83
721	8
948	90
667	18
933	73
278	83
362	46
540	12
360	92
633	76
658	26
311	47
958	62
757	88
803	90
433	12
430	51
219	70
693	38
836	81
955	8
64	30
557	36
128	47
220	76
98	64
388	61
500	51
933	15
127	83
232	16
897	72
276	1
38	35
113	42
40	56
612	87
692	27
445	92
622	83
366	19
896	39
221	63
231	67
451	19
23	67
382	23
960	19
811	99
409	63
56	13
292	83
42	32
394	37
962	30
368	13
117	25
218	94
372	41
135	63
441	53
485	53
404	9
967	79
765	82
876	10
106	92
306	54
731	100
946	88
548	53
406	77
379	33
264	51
563	95
237	87
416	59
794	19
723	23
421	37
752	29
296	35
119	39
953	5
520	61
437	40
379	61
702	64
710	91
11	68
248	16
792	68
846	29
309	75
803	8
987	54
974	58
835	92
150	5
569	28
137	23
498	53
366	8
154	76
255	25
50	99
852	17
680	52
715	24
238	95
772	30
23	44
53	29
975	5
529	2
651	23
198	70
610	87
926	71
50	35
46	96
981	66
606	69
245	32
201	80
30	57
798	45
587	1
429	11
972	92
318	63
854	79
134	56
492	98
979	53
444	43
235	75
253	87
408	37
760	88
63	72
980	67
784	34
358	67
432	44
393	6
318	44
67	94
35	80
480	42
877	79
482	18
326	7
321	84
192	73
424	13
180	21
160	63
372	37
17	36
277	75
886	99
832	96
32	22
571	44
150	43
316	100
540	95
942	79
721	72
631	52
597	45
321	82
723	52
168	13
867	83
763	61
107	55
134	56
495	93
839	29
463	90
120	90
152	86
596	81
302	3
133	11
104	78
838	88
364	38
589	51
676	96
811	97
97	91
766	20
360	25
751	86
618	33
688	45
784	58
384	13
686	25
842	5
392	50
970	78
555	21
482	58
141	51
229	56
599	21
242	43
153	12
338	39
895	94
389	90
595	93
58	84
348	86
174	50
677	83
79	65
384	73
969	3
349	100
944	45
973	59
576	33
940	36
522	26
119	55
559	69
674	18
185	42
765	66
976	56
264	48
875	5
180	94
136	78
620	47
702	85
892	19
520	27
104	24
341	85
193	70
574	85
268	45
759	6
499	45
905	81
688	65
191	89
886	48
576	30
666	80
669	67
803	47
100	49
798	88
188	64
29	85
241	67
321	70
586	41
421	67
817	81
645	2
747	54
455	71
153	63
128	67
366	25
466	86
770	50
29	87
807	52
156	50
178	30
705	34
131	83
179	44
72	1
295	10
615	75
149	91
163	10
877	24
665	96
954	79
796	67
37	31
597	44
341	44
431	51
453	95
210	6
502	84
302	77
423	23
219	1
314	41
942	23
410	19
326	62
882	4
872	67
991	11
312	14
968	15
89	62
60	62
759	65
661	96
570	32
276	56
638	91
70	47
561	81
149	32
229	47
178	100
735	35
681	100
286	67
429	75
440	18
182	91
65	50
241	54
214	18
31	42
769	74
615	38
293	17
752	64
69	42
82	75
856	51
669	20
48	25
197	32
43	68
404	55
305	94
368	32
840	9
791	91
164	90
695	75
986	90
499	25
967	52
379	33
909	18
603	76
406	44
519	98
196	15
5	72
8	100
484	100
257	34
588	68
495	82
830	16
384	85
132	45
395	21
396	14
836	60
898	20
592	92
260	49
697	19
657	16
820	53
340	64
544	84
382	17
18	38
386	55
807	74
557	2
945	64
310	22
854	62
58	24
189	7
755	57
547	2
265	37
277	68
233	26
983	1
62	67
876	84
509	79
238	88
374	22
561	37
536	57
379	32
587	5
135	36
956	30
786	38
124	37
269	78
2	88
892	25
443	56
334	21
423	79
471	48
341	16
306	10
338	92
331	1
150	97
788	1
359	40
654	59
458	99
34	50
567	53
560	13
37	13
776	24
894	45
264	33
916	39
366	52
292	89
597	58
338	82
789	31
237	92
430	26
956	22
933	25
625	53
11	85
517	11
938	7
236	28
114	12
250	1
579	10
751	17
875	82
903	26
202	25
709	56
364	18
697	88
982	55
719	88
773	48
250	73
676	26
72	16
252	44
120	57
65	69
378	9
291	10
62	75
210	95
903	33
670	41
225	60
13	63
401	54
878	35
764	70
733	46
571	61
184	82
533	11
906	60
149	27
478	70
190	28
351	59
796	60
605	56
477	86
514	13
303	83
325	33
284	24
439	35
748	79
380	65
657	51
229	49
353	1
572	13
591	92
511	39
139	36
624	17
83	26
324	79
602	3
619	91
192	70
8	40
91	22
282	94
356	45
585	12
821	61
444	80
497	1
467	99
996	92
689	68
373	24
636	70
785	78
1000	44
339	60
777	77
240	70
904	21
887	81
343	98
697	33
240	38
605	26
115	80
976	30
30	45
603	40
298	41
885	32
980	89
730	30
202	40
76	8
158	29
969	23
759	63
902	12
766	44
466	63
702	93
534	45
81	71
420	51
974	86
12	93
503	10
303	96
322	94
558	10
998	87
251	92
977	6
434	90
175	9
401	84
366	60
134	100
776	94
936	11
984	5
56	54
552	50
921	22
834	14
422	93
110	22
540	14
956	64
376	23
515	74
353	81
825	38
552	57
323	23
423	61
999	7
985	69
848	74
377	92
787	46
485	34
456	87
572	42
850	48
45	71
642	66
194	90
456	65
645	43
132	54
386	58
813	40
542	64
848	41
157	66
347	46
642	75
426	57
547	69
89	79
379	86
379	38
260	36
219	81
276	86
881	6
416	4
104	27
551	25
741	64
144	60
34	43
29	26
684	97
826	9
298	17
857	60
55	66
48	21
194	69
926	42
220	60
873	89
369	65
612	42
226	14
215	66
26	5
399	29
400	98
160	56
685	93
200	77
967	49
213	62
884	18
82	72
299	15
742	11
528	25
173	33
734	56
340	97
314	11
511	58
709	10
301	20
810	15
278	25
681	80
644	31
75	28
312	30
775	100
470	92
316	52
691	52
664	74
254	43
777	42
205	52
786	66
393	27
888	68
205	88
733	6
83	77
973	66
728	5
39	30
897	63
894	29
702	50
225	79
317	82
952	25
634	83
472	32
741	52
720	72
173	50
165	100
276	98
139	12
987	85
453	46
328	7
471	85
52	75
57	3
818	100
423	25
725	54
415	92
881	19
994	90
149	28
751	57
359	44
253	52
56	59
415	80
225	90
445	52
135	11
304	75
508	75
197	13
486	35
231	89
971	31
982	59
949	36
772	98
162	46
346	11
983	9
758	19
983	91
32	69
886	6
614	7
67	25
868	70
469	29
271	92
637	46
380	22
933	24
476	67
679	15
340	24
825	57
354	43
455	74
570	53
322	40
370	6
800	56
146	84
539	36
161	93
430	67
699	100
470	34
151	31
365	81
273	64
485	17
811	58
891	15
281	91
233	25
461	1
9	55
400	82
103	56
723	3
63	46
341	17
542	16
517	83
301	55
770	46
643	39
705	85
466	10
511	80
726	41
743	16
393	22
46	65
882	22
286	30
710	88
592	4
144	45
565	38
798	97
111	92
60	6
115	47
821	35
186	87
982	96
576	58
341	9
692	76
906	96
449	71
174	39
789	70
113	64
792	37
328	83
927	98
271	97
626	50
754	83
123	25
963	34
592	31
639	84
994	64
986	75
782	46
252	68
228	62
67	51
431	43
59	69
204	1
892	26
558	94
227	92
25	77
708	32
854	60
70	27
31	20
7	92
355	66
370	91
252	33
933	45
679	77
784	95
812	45
315	4
967	100
896	87
182	68
265	60
467	29
507	70
236	41
403	37
442	32
647	37
95	46
184	54
11	50
294	85
744	81
13	75
645	84
880	41
1000	98
299	28
503	45
588	93
857	99
685	71
353	4
899	20
107	70
371	18
98	67
542	43
576	66
769	83
887	49
155	72
544	38
481	6
538	5
348	92
102	73
373	23
905	97
103	70
529	48
54	73
187	20
871	89
540	35
144	36
494	24
465	86
926	69
795	100
652	64
976	80
459	47
836	48
345	51
162	97
417	97
177	23
423	92
89	60
219	93
9	42
234	60
643	1
450	78
74	44
125	35
362	15
839	19
985	37
963	31
676	95
482	77
389	72
990	56
932	38
319	20
548	74
379	66
519	19
235	94
389	8
44	54
89	6
507	18
508	48
781	25
174	38
558	15
489	89
808	79
65	61
662	71
257	70
937	77
320	55
291	85
660	95
162	80
901	82
311	55
941	68
792	44
111	52
827	88
750	4
68	82
311	75
657	74
945	35
419	82
731	76
976	94
583	69
39	66
239	45
523	43
829	17
260	93
335	12
826	39
58	54
396	12
958	46
368	99
427	42
75	65
834	32
539	69
703	30
435	51
702	21
999	41
331	15
417	95
694	6
747	89
79	4
686	38
455	88
978	19
599	89
887	61
636	50
348	3
340	10
613	35
586	49
714	43
80	14
998	3
661	6
366	33
789	48
107	88
177	99
257	89
206	46
576	34
378	46
354	60
588	5
111	8
347	80
998	53
859	98
245	24
403	64
346	72
474	20
259	13
660	22
627	62
231	47
134	6
923	12
399	11
161	11
663	48
906	20
833	17
924	51
364	23
785	52
473	82
432	79
781	89
440	53
97	5
506	58
520	50
599	28
441	1
778	56
510	27
807	20
788	84
379	21
836	24
830	54
113	78
343	20
283	82
142	99
795	56
640	77
432	37
894	18
561	85
471	36
396	74
592	48
87	49
873	56
341	38
490	70
523	16
125	37
875	13
621	22
504	95
552	34
836	57
225	58
959	56
353	8
801	5
431	88
1	77
597	36
62	38
645	84
846	30
548	57
406	65
430	29
826	75
474	60
901	26
935	41
418	14
311	98
940	31
955	36
228	43
824	42
993	47
640	29
580	53
619	68
228	76
744	76
15	56
719	15
603	17
601	69
380	2
313	63
302	84
189	76
582	93
600	48
252	22
210	83
803	68
499	62
428	38
971	36
912	73
837	27
813	62
885	35
867	32
872	28
807	22
387	4
232	47
55	100
304	34
787	79
253	25
819	95
64	40
679	63
245	35
231	24
749	12
221	8
328	65
275	11
415	58
431	32
930	38
93	40
45	52
964	94
552	84
291	55
462	90
597	26
862	89
378	62
289	80
897	74
259	29
658	38
822	99
665	57
851	66
464	10
642	32
796	91
372	14
939	94
687	55
916	81
962	28
1000	1
122	69
199	71
580	27
934	24
459	39
360	53
989	74
930	85
233	21
499	77
43	87
868	68
539	60
988	61
403	48
664	29
600	4
273	82
259	72
94	24
496	30
948	14
758	15
330	100
224	91
450	14
548	86
421	25
322	52
94	48
319	84
714	3
883	68
262	6
223	16
906	88
603	85
325	14
391	44
49	97
224	4
488	9
918	31
790	86
308	4
209	12
575	16
111	77
98	2
703	29
681	18
219	67
189	4
548	79
8	62
550	47
881	45
381	85
74	56
480	97
808	79
469	31
83	66
286	4
110	6
291	46
265	42
192	9
398	42
64	47
848	8
73	18
811	93
290	48
592	95
770	75
799	30
939	39
874	87
55	5
56	99
954	73
959	65
225	30
645	52
321	40
273	27
402	78
365	78
605	21
863	24
253	69
833	69
146	79
870	86
707	62
501	94
245	70
99	67
102	42
548	37
159	29
993	7
170	63
633	28
113	40
937	64
367	89
894	95
10	82
341	32
145	93
592	62
714	85
140	3
616	25
225	62
347	33
841	43
552	73
741	56
523	25
444	6
26	49
238	100
148	58
448	76
817	49
136	96
772	10
195	70
406	59
